# precip,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm),VARIANCE(mm^2),STD_DEV(mm)
2013-04-14T00:00:00Z,26.55792,0.3134653,0.5598797
2013-04-15T00:00:00Z,20.9025,2.4738662,1.5728528
2013-04-16T00:00:00Z,27.41976,0.32263085,0.56800604
2013-04-17T00:00:00Z,29.74377,0.6475595,0.80471087
2013-04-18T00:00:00Z,28.6824,0.49658808,0.70469004
2013-04-19T00:00:00Z,25.8857,2.3566828,1.5351491
2013-04-20T00:00:00Z,17.81823,0.768305,0.8765301
2013-04-21T00:00:00Z,17.95764,1.0334411,1.0165831
2013-04-22T00:00:00Z,17.6722,0.7673164,0.87596595
2013-04-23T00:00:00Z,19.96978,0.9174199,0.9578204
2013-04-24T00:00:00Z,26.52398,0.23177388,0.481429
2013-04-25T00:00:00Z,22.2743,0.7060433,0.84026384
2013-04-26T00:00:00Z,22.29617,0.67754865,0.8231334
2013-04-27T00:00:00Z,20.32806,4.599488,2.1446416
2013-04-28T00:00:00Z,17.80535,2.251505,1.5005015
2013-04-29T00:00:00Z,24.76235,0.55314195,0.74373513
2013-04-30T00:00:00Z,25.2287,0.11877741,0.34464097
2013-05-01T00:00:00Z,23.64037,0.5809988,0.7622327
2013-05-02T00:00:00Z,20.7303,1.0933057,1.0456126
2013-05-03T00:00:00Z,22.35998,0.43030992,0.6559801
2013-05-04T00:00:00Z,19.37975,1.613957,1.2704161
2013-05-05T00:00:00Z,18.55618,3.6051643,1.8987269
2013-05-06T00:00:00Z,19.4688,6.6386914,2.5765657
2013-05-07T00:00:00Z,21.94955,0.529391,0.7275926
2013-05-08T00:00:00Z,21.6983,2.2729375,1.5076264
2013-05-09T00:00:00Z,27.4199,0.38227814,0.6182865
2013-05-10T00:00:00Z,29.00332,0.73406243,0.85677445
2013-05-11T00:00:00Z,27.9749,1.4546986,1.2061088
2013-05-12T00:00:00Z,22.38302,1.9875276,1.4097971
2013-05-13T00:00:00Z,18.63455,0.8789276,0.9375114
2013-05-14T00:00:00Z,22.4172,0.35931155,0.59942603
2013-05-15T00:00:00Z,30.2146,0.33981302,0.58293486
2013-05-16T00:00:00Z,30.65023,1.2391105,1.1131533
2013-05-17T00:00:00Z,30.6653,1.4464202,1.2026721
2013-05-18T00:00:00Z,27.7459,1.2673134,1.1257502
2013-05-19T00:00:00Z,27.28842,0.4092196,0.63970274
2013-05-20T00:00:00Z,26.90096,3.5244412,1.8773495
2013-05-21T00:00:00Z,30.78866,0.45659128,0.6757154
2013-05-22T00:00:00Z,29.9217,0.4785162,0.6917486
2013-05-23T00:00:00Z,28.9733,0.6179554,0.78610134
2013-05-24T00:00:00Z,22.3822,1.3415028,1.1582326
2013-05-25T00:00:00Z,23.8281,0.6168733,0.78541285
2013-05-26T00:00:00Z,23.76586,0.19638146,0.44314948
2013-05-27T00:00:00Z,26.92965,0.9264791,0.9625378
2013-05-28T00:00:00Z,30.42068,0.24099043,0.49090776
2013-05-29T00:00:00Z,31.8531,0.53638685,0.7323843
2013-05-30T00:00:00Z,32.07018,0.7093006,0.84219986
2013-05-31T00:00:00Z,31.38708,1.14047,1.067928
2013-06-01T00:00:00Z,32.00314,0.8909936,0.94392455
2013-06-02T00:00:00Z,30.79983,2.2204792,1.4901273
2013-06-03T00:00:00Z,29.60653,0.36407617,0.60338724
2013-06-04T00:00:00Z,28.4077,0.40274054,0.6346184
2013-06-05T00:00:00Z,27.85024,0.359965,0.5999708
2013-06-06T00:00:00Z,23.90563,2.9458656,1.7163525
2013-06-07T00:00:00Z,24.8157,3.9132886,1.9782033
2013-06-08T00:00:00Z,30.0944,0.39729905,0.6303166
2013-06-09T00:00:00Z,30.75952,0.3376215,0.58105206
2013-06-10T00:00:00Z,28.38864,0.6103254,0.78123325
2013-06-11T00:00:00Z,31.81664,0.37999606,0.6164382
2013-06-12T00:00:00Z,34.41396,0.30977327,0.5565728
2013-06-13T00:00:00Z,34.91342,1.141614,1.0684633
2013-06-14T00:00:00Z,28.424,0.62592876,0.7911566
2013-06-15T00:00:00Z,29.8993,0.16225848,0.4028132
2013-06-16T00:00:00Z,30.93875,0.3823783,0.61836743
2013-06-17T00:00:00Z,30.3591,0.34202665,0.58483046
2013-06-18T00:00:00Z,30.30047,1.7316003,1.3159028
2013-06-19T00:00:00Z,29.6514,0.19376059,0.44018245
2013-06-20T00:00:00Z,29.36123,0.21958734,0.46860147
2013-06-21T00:00:00Z,30.2748,0.19158424,0.43770337
2013-06-22T00:00:00Z,30.3657,0.49844167,0.706004
2013-06-23T00:00:00Z,31.13088,0.38667306,0.6218304
2013-06-24T00:00:00Z,30.66638,0.41080025,0.64093703
2013-06-25T00:00:00Z,31.88748,0.503888,0.7098507
2013-06-26T00:00:00Z,33.40844,0.72697496,0.8526283
2013-06-27T00:00:00Z,32.6985,0.5791575,0.76102394
2013-06-28T00:00:00Z,34.3663,0.83828187,0.91557735
2013-06-29T00:00:00Z,31.99078,0.41375446,0.6432375
2013-06-30T00:00:00Z,30.86984,0.29512283,0.5432521
2013-07-01T00:00:00Z,28.12966,0.24597807,0.49596176
2013-07-02T00:00:00Z,26.60635,1.2391002,1.1131488
2013-07-03T00:00:00Z,28.3591,1.187867,1.0898931
2013-07-04T00:00:00Z,30.05932,2.0634491,1.4364711
2013-07-05T00:00:00Z,29.8743,2.2351768,1.4950508
2013-07-06T00:00:00Z,31.72772,1.6907617,1.300293
2013-07-07T00:00:00Z,31.33807,2.9398615,1.7146025
2013-07-08T00:00:00Z,31.39834,0.60755014,0.779455
2013-07-09T00:00:00Z,32.01522,0.22789218,0.47738054
2013-07-10T00:00:00Z,32.06524,0.52823687,0.7267991
2013-07-11T00:00:00Z,30.66274,0.44450462,0.6667118
2013-07-12T00:00:00Z,29.3659,0.30473006,0.5520236
2013-07-13T00:00:00Z,27.39233,0.4894928,0.6996376
2013-07-14T00:00:00Z,30.02438,6.8534393,2.6179075
2013-07-15T00:00:00Z,32.4273,0.70413524,0.83912766
2013-07-16T00:00:00Z,34.99056,0.95615655,0.97783256
2013-07-17T00:00:00Z,34.07018,0.33876035,0.5820312
2013-07-18T00:00:00Z,33.0973,0.8659696,0.93057483
2013-07-19T00:00:00Z,32.73156,0.6692501,0.818077
2013-07-20T00:00:00Z,31.72375,1.2893207,1.1354825
2013-07-21T00:00:00Z,32.49975,0.64111763,0.8006982
2013-07-22T00:00:00Z,29.9058,0.9111766,0.9545557
2013-07-23T00:00:00Z,33.077,0.61640173,0.78511256
2013-07-24T00:00:00Z,33.68755,0.92649025,0.9625436
2013-07-25T00:00:00Z,31.10137,0.5281459,0.7267365
2013-07-26T00:00:00Z,30.93752,0.2126984,0.46119237
2013-07-27T00:00:00Z,28.8547,2.8002148,1.6733842
2013-07-28T00:00:00Z,30.913,0.25956622,0.5094764
2013-07-29T00:00:00Z,31.3154,0.6307231,0.7941808
2013-07-30T00:00:00Z,30.6339,1.1448672,1.0699847
2013-07-31T00:00:00Z,29.38552,0.8852401,0.940872
2013-08-01T00:00:00Z,28.77215,0.26068422,0.51057243
2013-08-02T00:00:00Z,30.90246,0.426511,0.6530781
2013-08-03T00:00:00Z,32.60446,0.33835724,0.5816848
2013-08-04T00:00:00Z,31.79193,0.52823937,0.72680074
2013-08-05T00:00:00Z,29.73504,0.56502765,0.75168324
2013-08-06T00:00:00Z,28.8756,0.36299556,0.60249114
2013-08-07T00:00:00Z,28.80926,2.597345,1.611628
2013-08-08T00:00:00Z,28.52734,3.87276,1.9679329
2013-08-09T00:00:00Z,29.94732,0.9241711,0.96133816
2013-08-10T00:00:00Z,30.3161,1.2010534,1.0959258
2013-08-11T00:00:00Z,30.45037,1.3624287,1.1672312
2013-08-12T00:00:00Z,32.51306,2.346867,1.5319488
2013-08-13T00:00:00Z,29.81902,2.5336761,1.5917525
2013-08-14T00:00:00Z,28.11617,0.3874476,0.6224529
2013-08-15T00:00:00Z,26.37118,0.56610554,0.75239986
2013-08-16T00:00:00Z,24.60833,3.9300547,1.9824365
2013-08-17T00:00:00Z,22.31777,1.0206418,1.0102682
2013-08-18T00:00:00Z,27.1598,1.2901123,1.1358311
2013-08-19T00:00:00Z,26.01104,3.286343,1.8128273
2013-08-20T00:00:00Z,29.09045,1.0639879,1.0314978
2013-08-21T00:00:00Z,26.142,4.4752636,2.1154819
2013-08-22T00:00:00Z,31.18145,0.23445301,0.4842035
2013-08-23T00:00:00Z,30.16995,0.7390216,0.85966367
2013-08-24T00:00:00Z,28.83892,0.43193704,0.6572192
2013-08-25T00:00:00Z,28.27398,0.45278412,0.67289233
2013-08-26T00:00:00Z,28.77282,0.48872206,0.6990866
2013-08-27T00:00:00Z,32.065,0.8832781,0.93982875
2013-08-28T00:00:00Z,31.2054,0.898982,0.94814664
2013-08-29T00:00:00Z,31.58364,0.5388506,0.73406446
2013-08-30T00:00:00Z,31.32137,1.0032,1.0015987
2013-08-31T00:00:00Z,31.6691,0.55558807,0.7453778
2013-09-01T00:00:00Z,30.60146,1.0008779,1.0004388
2013-09-02T00:00:00Z,32.72918,0.41487944,0.64411134
2013-09-03T00:00:00Z,31.50128,0.25589958,0.50586516
2013-09-04T00:00:00Z,30.31985,1.1100513,1.0535897
2013-09-05T00:00:00Z,32.08724,1.150268,1.0725055
2013-09-06T00:00:00Z,29.41494,0.94212484,0.9706311
2013-09-07T00:00:00Z,29.98983,0.6041392,0.77726394
2013-09-08T00:00:00Z,31.08578,2.38644,1.5448107
2013-09-09T00:00:00Z,31.631,1.3402461,1.15769
2013-09-10T00:00:00Z,31.2503,0.92954576,0.9641295
2013-09-11T00:00:00Z,32.96835,2.439967,1.5620394
2013-09-12T00:00:00Z,30.39684,4.5130067,2.1243837
2013-09-13T00:00:00Z,29.6118,2.5408213,1.5939953
2013-09-14T00:00:00Z,24.70477,0.8703382,0.93291914
2013-09-15T00:00:00Z,27.26864,1.0464528,1.0229627
2013-09-16T00:00:00Z,29.82623,2.167908,1.4723817
2013-09-17T00:00:00Z,24.529,1.8982604,1.3777736
2013-09-18T00:00:00Z,23.848,1.9323107,1.3900758
2013-09-19T00:00:00Z,23.51913,0.43809304,0.661886
2013-09-20T00:00:00Z,25.97714,0.9710684,0.98542804
2013-09-21T00:00:00Z,25.46987,1.2720435,1.1278491
2013-09-22T00:00:00Z,24.53918,0.33975825,0.5828879
2013-09-23T00:00:00Z,23.3735,0.3461717,0.5883636
2013-09-24T00:00:00Z,24.12112,0.12247965,0.34997094
2013-09-25T00:00:00Z,23.45284,2.861392,1.6915649
2013-09-26T00:00:00Z,24.61788,0.14014763,0.37436298
2013-09-27T00:00:00Z,25.96432,0.56575984,0.7521701
2013-09-28T00:00:00Z,23.83975,1.1607094,1.0773622
2013-09-29T00:00:00Z,22.95495,1.6223633,1.2737203
2013-09-30T00:00:00Z,23.8239,1.1611167,1.0775512
2013-10-01T00:00:00Z,27.18392,0.7821348,0.8843838
2013-10-02T00:00:00Z,28.72616,1.078797,1.0386515
2013-10-03T00:00:00Z,29.4838,1.4119306,1.1882468
2013-10-04T00:00:00Z,30.3269,1.0198891,1.0098956
2013-10-05T00:00:00Z,31.09033,1.7074347,1.3066884
2013-10-06T00:00:00Z,30.32586,1.7943423,1.3395306
2013-10-07T00:00:00Z,26.1483,0.2907057,0.53917134
2013-10-08T00:00:00Z,20.4164,0.2111169,0.4594746
2013-10-09T00:00:00Z,20.5036,4.222265,2.054815
2013-10-10T00:00:00Z,19.9267,2.557157,1.5991113
2013-10-11T00:00:00Z,23.9853,3.0720139,1.7527162
2013-10-12T00:00:00Z,23.02014,1.3731695,1.1718231
2013-10-13T00:00:00Z,23.31365,0.7100014,0.84261584
2013-10-14T00:00:00Z,24.40023,2.0273461,1.4238491
2013-10-15T00:00:00Z,24.65585,0.4372088,0.6612177
2013-10-16T00:00:00Z,24.8295,1.3234873,1.1504291
2013-10-17T00:00:00Z,22.28552,0.82917386,0.9105899
2013-10-18T00:00:00Z,24.06075,1.0527804,1.0260508
2013-10-19T00:00:00Z,20.50408,1.0762025,1.0374018
2013-10-20T00:00:00Z,19.4117,0.60781145,0.7796226
2013-10-21T00:00:00Z,21.0654,0.4063149,0.63742834
2013-10-22T00:00:00Z,19.68853,0.3867017,0.6218534
2013-10-23T00:00:00Z,18.81414,3.095778,1.7594823
2013-10-24T00:00:00Z,14.44122,1.4379793,1.1991577
2013-10-25T00:00:00Z,12.93865,1.3924063,1.1800027
2013-10-26T00:00:00Z,14.5728,0.4457012,0.66760856
2013-10-27T00:00:00Z,20.21414,0.68268,0.82624453
2013-10-28T00:00:00Z,20.31213,0.56560767,0.75206894
2013-10-29T00:00:00Z,22.57922,0.16013372,0.4001671
2013-10-30T00:00:00Z,22.9596,0.68928486,0.8302318
2013-10-31T00:00:00Z,23.84866,2.8515224,1.6886451
2013-11-01T00:00:00Z,24.02786,0.76762706,0.8761433
2013-11-02T00:00:00Z,21.10842,1.6763318,1.2947323
2013-11-03T00:00:00Z,16.71508,0.57980984,0.76145244
2013-11-04T00:00:00Z,14.22753,0.453563,0.67347085
2013-11-05T00:00:00Z,18.3844,1.4714105,1.2130171
2013-11-06T00:00:00Z,21.36935,2.1752193,1.4748625
2013-11-07T00:00:00Z,20.42596,2.3266668,1.5253415
2013-11-08T00:00:00Z,14.11462,0.49714386,0.7050843
2013-11-09T00:00:00Z,15.27587,0.37488186,0.61227596
2013-11-10T00:00:00Z,20.76367,0.89252925,0.9447377
2013-11-11T00:00:00Z,15.11596,0.30977324,0.55657274
2013-11-12T00:00:00Z,15.93408,2.4849257,1.5763648
2013-11-13T00:00:00Z,7.81597,0.1647033,0.40583655
2013-11-14T00:00:00Z,13.02334,0.47408712,0.68853986
2013-11-15T00:00:00Z,17.18914,1.3147112,1.1466086
2013-11-16T00:00:00Z,18.27734,0.43996713,0.66330016
2013-11-17T00:00:00Z,21.85156,0.68094766,0.82519555
2013-11-18T00:00:00Z,23.937,2.0452452,1.4301207
2013-11-19T00:00:00Z,13.03762,0.6506448,0.80662555
2013-11-20T00:00:00Z,11.89062,1.1644572,1.0791001
2013-11-21T00:00:00Z,15.26174,0.75703686,0.8700786
2013-11-22T00:00:00Z,18.5337,0.32350767,0.5687773
2013-11-23T00:00:00Z,16.87414,0.5180978,0.7197901
2013-11-24T00:00:00Z,3.41555,0.7730802,0.8792498
2013-11-25T00:00:00Z,4.58355,0.34445658,0.5869042
2013-11-26T00:00:00Z,13.66665,9.970079,3.1575432
2013-11-27T00:00:00Z,14.01812,8.2995405,2.8808923
2013-11-28T00:00:00Z,6.5133,0.23914039,0.48901984
2013-11-29T00:00:00Z,9.90283,0.34088737,0.58385557
2013-11-30T00:00:00Z,8.49914,0.97041935,0.98509866
2013-12-01T00:00:00Z,12.93893,0.47558793,0.68962884
2013-12-02T00:00:00Z,14.81005,0.6140604,0.78362006
2013-12-03T00:00:00Z,15.4456,1.5740578,1.2546146
2013-12-04T00:00:00Z,18.54528,0.53014046,0.72810745
2013-12-05T00:00:00Z,21.0031,0.3586961,0.5989124
2013-12-06T00:00:00Z,25.15255,1.3856733,1.1771462
2013-12-07T00:00:00Z,19.73116,0.69972575,0.8364961
2013-12-08T00:00:00Z,5.1589,1.5290495,1.2365475
2013-12-09T00:00:00Z,7.67156,1.3316184,1.1539577
2013-12-10T00:00:00Z,12.3909,9.643345,3.1053736
2013-12-11T00:00:00Z,9.2133,0.5162145,0.7184807
2013-12-12T00:00:00Z,6.8771,1.2217326,1.1053201
2013-12-13T00:00:00Z,9.83203,0.3949274,0.6284325
2013-12-14T00:00:00Z,8.46386,8.422746,2.9021966
2013-12-15T00:00:00Z,12.11764,2.0241082,1.4227116
2013-12-16T00:00:00Z,12.8067,0.5984727,0.7736102
2013-12-17T00:00:00Z,15.12524,0.43251297,0.6576572
2013-12-18T00:00:00Z,9.86053,0.7118648,0.8437208
2013-12-19T00:00:00Z,13.99975,0.32035062,0.5659953
2013-12-20T00:00:00Z,17.80267,1.1880536,1.0899787
2013-12-21T00:00:00Z,21.71908,2.206438,1.4854083
2013-12-22T00:00:00Z,23.73065,3.136651,1.7710593
2013-12-23T00:00:00Z,20.55367,0.36190206,0.60158294
2013-12-24T00:00:00Z,8.88305,3.5518086,1.8846242
2013-12-25T00:00:00Z,4.24923,0.5341818,0.7308774
2013-12-26T00:00:00Z,9.77084,0.64926016,0.8057668
2013-12-27T00:00:00Z,10.34792,0.26761886,0.5173189
2013-12-28T00:00:00Z,12.1854,0.28337154,0.5323265
2013-12-29T00:00:00Z,15.0031,11.535278,3.3963625
2013-12-30T00:00:00Z,13.23037,1.9311755,1.3896674
2013-12-31T00:00:00Z,13.23037,1.9311755,1.3896674
2014-01-01T00:00:00Z,9.49166,0.2727271,0.52223283
2014-01-02T00:00:00Z,7.41995,1.6408523,1.2809576
2014-01-03T00:00:00Z,1.15426,1.0586121,1.0288888
2014-01-04T00:00:00Z,3.31426,1.1453466,1.0702087
2014-01-05T00:00:00Z,9.90453,17.4867,4.1817102
2014-01-06T00:00:00Z,7.94808,15.899619,3.9874327
2014-01-07T00:00:00Z,-3.76115,0.67525285,0.8217377
2014-01-08T00:00:00Z,6.7772,0.89939636,0.9483651
2014-01-09T00:00:00Z,10.5817,1.4577116,1.2073573
2014-01-10T00:00:00Z,10.11828,16.67685,4.0837297
2014-01-11T00:00:00Z,16.07992,7.557926,2.7491684
2014-01-12T00:00:00Z,14.4161,0.52957165,0.72771674
2014-01-13T00:00:00Z,14.31335,2.2905009,1.5134401
2014-01-14T00:00:00Z,13.3219,1.5897338,1.2608465
2014-01-15T00:00:00Z,13.2894,2.8469844,1.6873009
2014-01-16T00:00:00Z,6.90862,0.93328017,0.9660643
2014-01-17T00:00:00Z,11.27267,1.2161236,1.10278
2014-01-18T00:00:00Z,3.5902,1.0559272,1.0275831
2014-01-19T00:00:00Z,11.7255,1.8647311,1.3655516
2014-01-20T00:00:00Z,17.6079,0.76055306,0.8720969
2014-01-21T00:00:00Z,10.04952,4.9437323,2.2234507
2014-01-22T00:00:00Z,0.2023,2.3839629,1.5440086
2014-01-23T00:00:00Z,2.49355,1.9454348,1.3947885
2014-01-24T00:00:00Z,-2.17347,0.8216633,0.9064565
2014-01-25T00:00:00Z,4.75198,1.2859476,1.1339962
2014-01-26T00:00:00Z,11.3702,0.3822032,0.6182259
2014-01-27T00:00:00Z,16.97885,2.6637647,1.6321044
2014-01-28T00:00:00Z,-2.5746,4.351841,2.0861068
2014-01-29T00:00:00Z,-1.66083,0.85260344,0.9233653
2014-01-30T00:00:00Z,2.763,1.0314436,1.0156001
2014-01-31T00:00:00Z,12.45333,1.1426307,1.0689391
2014-02-01T00:00:00Z,14.40716,0.69881546,0.83595186
2014-02-02T00:00:00Z,18.49954,1.3703574,1.1706226
2014-02-03T00:00:00Z,17.68298,10.070065,3.1733365
2014-02-04T00:00:00Z,5.50714,0.90624976,0.95197153
2014-02-05T00:00:00Z,13.16207,4.037203,2.0092793
2014-02-06T00:00:00Z,6.03454,0.6285779,0.79282904
2014-02-07T00:00:00Z,9.67513,1.510217,1.2289089
2014-02-08T00:00:00Z,10.6968,3.4250655,1.8506932
2014-02-09T00:00:00Z,13.09622,4.4147716,2.1011357
2014-02-10T00:00:00Z,5.279,2.378437,1.5422182
2014-02-11T00:00:00Z,1.50356,1.1396637,1.0675503
2014-02-12T00:00:00Z,-0.02195,0.69631183,0.83445305
2014-02-13T00:00:00Z,4.61407,3.2698696,1.8082781
2014-02-14T00:00:00Z,13.23446,0.7649704,0.87462586
2014-02-15T00:00:00Z,7.40234,2.5616076,1.6005023
2014-02-16T00:00:00Z,11.26217,2.7105932,1.6463879
2014-02-17T00:00:00Z,7.95086,1.7036828,1.305252
2014-02-18T00:00:00Z,17.92074,1.6788532,1.2957057
2014-02-19T00:00:00Z,22.50927,1.4487028,1.2036207
2014-02-20T00:00:00Z,21.7642,6.5865016,2.5664182
2014-02-21T00:00:00Z,19.2418,2.3469906,1.5319891
2014-02-22T00:00:00Z,18.47527,0.27036598,0.51996726
2014-02-23T00:00:00Z,20.01672,0.43440232,0.659092
2014-02-24T00:00:00Z,15.4519,3.020626,1.7379948
2014-02-25T00:00:00Z,13.2188,6.3675036,2.5233912
2014-02-26T00:00:00Z,9.52517,0.9807974,0.99035215
2014-02-27T00:00:00Z,11.63775,1.4019029,1.1840198
2014-02-28T00:00:00Z,8.16186,3.7700696,1.9416667
2014-03-01T00:00:00Z,12.98388,1.3047941,1.1422758
2014-03-02T00:00:00Z,21.8785,0.46328804,0.6806527
2014-03-03T00:00:00Z,11.02725,10.3048115,3.210111
2014-03-04T00:00:00Z,3.67224,1.895768,1.376869
2014-03-05T00:00:00Z,9.6156,5.9963226,2.448739
2014-03-06T00:00:00Z,5.145,0.72728366,0.8528093
2014-03-07T00:00:00Z,5.67028,5.454424,2.3354707
2014-03-08T00:00:00Z,19.8766,1.1363463,1.0659955
2014-03-09T00:00:00Z,20.31085,1.7795904,1.3340129
2014-03-10T00:00:00Z,23.31054,0.67835504,0.8236231
2014-03-11T00:00:00Z,25.51016,0.3505169,0.59204465
2014-03-12T00:00:00Z,21.90386,3.165628,1.7792212
2014-03-13T00:00:00Z,8.19985,2.3505998,1.5331665
2014-03-14T00:00:00Z,17.01336,1.0820154,1.0401998
2014-03-15T00:00:00Z,22.33,0.4470708,0.6686335
2014-03-16T00:00:00Z,11.73693,2.269247,1.506402
2014-03-17T00:00:00Z,1.43484,1.193561,1.0925021
2014-03-18T00:00:00Z,5.6216,2.5937717,1.610519
2014-03-19T00:00:00Z,9.69244,1.471522,1.213063
2014-03-20T00:00:00Z,19.42605,1.24206,1.1144775
2014-03-21T00:00:00Z,20.98022,0.66191936,0.81358427
2014-03-22T00:00:00Z,23.65508,0.7452105,0.86325574
2014-03-23T00:00:00Z,12.8374,2.9781213,1.7257234
2014-03-24T00:00:00Z,10.73766,1.3628228,1.1674
2014-03-25T00:00:00Z,7.83447,1.5486588,1.2444512
2014-03-26T00:00:00Z,8.99557,1.3055166,1.1425921
2014-03-27T00:00:00Z,15.9468,0.94776225,0.9735308
2014-03-28T00:00:00Z,18.6716,4.1416626,2.0351076
2014-03-29T00:00:00Z,18.59463,1.2753671,1.1293216
2014-03-30T00:00:00Z,13.30508,2.9299228,1.7117018
2014-03-31T00:00:00Z,23.55847,0.5922328,0.76956666
2014-04-01T00:00:00Z,27.46093,0.5354117,0.73171836
2014-04-02T00:00:00Z,29.62972,0.4406298,0.6637995
2014-04-03T00:00:00Z,26.17626,4.145203,2.0359771
2014-04-04T00:00:00Z,25.99578,1.781772,1.3348303
2014-04-05T00:00:00Z,20.71047,1.624519,1.2745662
2014-04-06T00:00:00Z,15.60662,0.73526484,0.8574758
2014-04-07T00:00:00Z,16.0111,4.6421533,2.1545656
2014-04-08T00:00:00Z,18.93633,0.9854822,0.9927146
2014-04-09T00:00:00Z,19.9995,0.82079536,0.9059776
2014-04-10T00:00:00Z,23.26772,0.48284566,0.69487095
2014-04-11T00:00:00Z,25.55367,0.40164614,0.63375556
2014-04-12T00:00:00Z,27.12667,0.2603011,0.5101971
2014-04-13T00:00:00Z,26.95156,0.270543,0.5201375
2014-04-14T00:00:00Z,23.78506,1.4132048,1.1887829
2014-04-15T00:00:00Z,20.2975,2.5472238,1.5960025
2014-04-16T00:00:00Z,13.2481,0.6345352,0.79657716
2014-04-17T00:00:00Z,16.99294,0.66416836,0.81496525
2014-04-18T00:00:00Z,14.57653,1.8470321,1.3590555
2014-04-19T00:00:00Z,13.85348,3.1873465,1.7853141
2014-04-20T00:00:00Z,20.6447,0.98045516,0.99017936
2014-04-21T00:00:00Z,23.9653,0.44420263,0.66648525
2014-04-22T00:00:00Z,26.23602,2.0339332,1.4261602
2014-04-23T00:00:00Z,22.9554,1.7847896,1.3359601
2014-04-24T00:00:00Z,22.49072,0.81469375,0.90260386
2014-04-25T00:00:00Z,25.1821,3.636305,1.9069098
2014-04-26T00:00:00Z,27.02047,0.29659733,0.5446075
2014-04-27T00:00:00Z,28.9025,0.8441261,0.91876334
2014-04-28T00:00:00Z,21.571,18.555021,4.3075542
2014-04-29T00:00:00Z,18.52462,16.074135,4.0092564
2014-04-30T00:00:00Z,24.9063,2.3102477,1.5199499
2014-05-01T00:00:00Z,25.29067,0.6712262,0.81928396
2014-05-02T00:00:00Z,21.32183,0.29280257,0.54111236
2014-05-03T00:00:00Z,24.52865,0.49208277,0.7014861
2014-05-04T00:00:00Z,29.1817,1.007002,1.0034949
2014-05-05T00:00:00Z,27.73135,12.948445,3.5983949
2014-05-06T00:00:00Z,28.95287,5.214208,2.283464
2014-05-07T00:00:00Z,27.54556,3.9309356,1.9826587
2014-05-08T00:00:00Z,31.61358,0.37669772,0.6137571
2014-05-09T00:00:00Z,30.21487,1.7861148,1.3364561
2014-05-10T00:00:00Z,27.7987,4.039435,2.0098345
2014-05-11T00:00:00Z,29.22512,0.4701703,0.6856896
2014-05-12T00:00:00Z,31.47292,0.34688395,0.5889686
2014-05-13T00:00:00Z,31.95504,0.52897406,0.72730607
2014-05-14T00:00:00Z,29.79162,0.93383867,0.9663533
2014-05-15T00:00:00Z,23.09533,3.203315,1.7897807
2014-05-16T00:00:00Z,21.49117,0.9453353,0.97228354
2014-05-17T00:00:00Z,20.67635,1.1738411,1.0834395
2014-05-18T00:00:00Z,19.86517,0.5668857,0.7529181
2014-05-19T00:00:00Z,22.61074,0.4527987,0.6729032
2014-05-20T00:00:00Z,26.19964,0.57528055,0.7584725
2014-05-21T00:00:00Z,30.07626,0.39676675,0.62989426
2014-05-22T00:00:00Z,30.5652,1.1665787,1.0800827
2014-05-23T00:00:00Z,28.77496,1.8061539,1.3439323
2014-05-24T00:00:00Z,26.71288,0.6140204,0.78359455
2014-05-25T00:00:00Z,27.06878,0.62518114,0.790684
2014-05-26T00:00:00Z,29.99392,0.288234,0.5368743
2014-05-27T00:00:00Z,30.7343,1.1020128,1.049768
2014-05-28T00:00:00Z,31.3098,0.5639639,0.7509753
2014-05-29T00:00:00Z,27.1874,12.638716,3.555097
2014-05-30T00:00:00Z,26.69555,3.90643,1.976469
2014-05-31T00:00:00Z,27.0756,0.67637837,0.82242227
2014-06-01T00:00:00Z,25.30334,0.99743116,0.99871475
2014-06-02T00:00:00Z,26.8969,0.524688,0.7243535
2014-06-03T00:00:00Z,29.48943,0.85032535,0.9221309
2014-06-04T00:00:00Z,31.71102,0.54542005,0.73852557
2014-06-05T00:00:00Z,30.96774,1.5858029,1.2592866
2014-06-06T00:00:00Z,29.1231,1.2150426,1.1022897
2014-06-07T00:00:00Z,28.96526,0.6491234,0.80568194
2014-06-08T00:00:00Z,27.99084,2.197419,1.4823693
2014-06-09T00:00:00Z,30.28326,0.9361392,0.9675429
2014-06-10T00:00:00Z,32.873,0.8633165,0.92914826
2014-06-11T00:00:00Z,31.07427,2.674908,1.6355145
2014-06-12T00:00:00Z,28.73052,1.014391,1.0071697
2014-06-13T00:00:00Z,29.74822,0.6403543,0.8002214
2014-06-14T00:00:00Z,29.8071,0.71014625,0.84270173
2014-06-15T00:00:00Z,30.65508,1.2231184,1.1059468
2014-06-16T00:00:00Z,33.04125,0.91025513,0.95407295
2014-06-17T00:00:00Z,33.77133,0.52666444,0.72571653
2014-06-18T00:00:00Z,34.32833,0.588278,0.7669928
2014-06-19T00:00:00Z,33.88488,0.7433848,0.86219764
2014-06-20T00:00:00Z,32.18936,0.97810405,0.98899144
2014-06-21T00:00:00Z,30.98092,1.0192893,1.0095986
2014-06-22T00:00:00Z,29.51907,2.1738532,1.4743992
2014-06-23T00:00:00Z,29.4018,0.75223947,0.8673174
2014-06-24T00:00:00Z,29.22405,1.246266,1.1163628
2014-06-25T00:00:00Z,31.30364,1.3950709,1.1811311
2014-06-26T00:00:00Z,32.09783,0.5630024,0.75033486
