,MapCode,SpeciesName,CohortAge,CohortBiomass
10809,2075,LIST,10,20
10324,2075,LIST,40,126
5728,2075,PITA,30,227
6340,2075,PITA,40,367
7982,2076,ACRU,40,185
13156,2076,LITU,30,95
8106,2077,ACRU,10,20
9003,2078,ACRU,30,317
13526,2078,LITU,30,110
4641,2078,PITA,60,517
13524,2079,LITU,10,18
9692,2080,FAGR,30,419
10454,2080,LIST,10,350
14372,2081,LITU,10,27
6877,2081,PIVI2,30,72
8808,2082,ACRU,30,68
12800,2082,LITU,40,192
8206,2083,ACRU,10,651
3,2083,JUVI,20,90
7628,2083,PIVI2,40,324
14997,2083,QUAL,40,303
15853,2084,QUCO2,30,171
16449,2084,QUMO4,20,167
7773,2085,ACRU,20,111
6807,2085,PIVI2,30,240
13785,2086,LITU,30,89
16100,2086,QUFA,30,193
8697,2087,ACRU,20,242
14034,2087,LITU,60,692
6244,2088,PITA,30,273
16534,2088,QUMO4,30,211
14481,2089,NYSY,10,53
4665,2089,PITA,20,144
5032,2089,PITA,30,273
15127,2089,QUAL,20,131
6898,2090,PIVI2,30,145
10963,2091,LIST,10,10
13553,2092,LITU,40,155
16875,2092,QURU,20,97
6607,2093,PITA,30,273
417,2094,PIEC,30,328
15667,2094,QUAL,40,359
374,2095,PIEC,40,841
6948,2095,PIVI2,30,279
14362,2096,LITU,20,135
14169,2096,LITU,30,173
4678,2096,PITA,30,263
377,2097,PIEC,70,796
7685,2097,PIVI2,30,200
9405,2098,BENI,40,443
5779,2098,PITA,20,178
14300,2099,LITU,40,147
6145,2099,PITA,20,97
427,2100,PIEC,30,208
15517,2100,QUAL,40,253
13574,2101,LITU,20,91
1409,2101,PITA,100,608
8361,2102,ACRU,40,166
16391,2102,QUPH,30,154
1413,2103,PITA,40,432
15605,2103,QUAL,30,278
8489,2104,ACRU,20,78
1415,2104,PITA,20,148
14675,2104,PLOC,30,122
4698,2105,PITA,10,113
7051,2105,PIVI2,10,37
15487,2106,QUAL,30,372
17042,2106,QUST,50,412
9698,2107,FAGR,30,593
12545,2107,LITU,110,1124
9687,2108,FAGR,10,12
10146,2109,LIST,40,135
6813,2109,PIVI2,40,151
10274,2110,LIST,30,74
3614,2110,PITA,70,2108
4708,2110,PITA,90,921
17200,2110,ULAL,10,17
16518,2111,QUMO4,10,14
9525,2112,CAGL8,40,199
12985,2112,LITU,110,1493
16606,2112,QUMO4,20,56
4715,2113,PITA,10,33
4716,2113,PITA,20,97
6500,2114,PITA,10,522
4718,2114,PITA,20,48
11868,2115,LIST,30,129
17091,2115,QUST,20,79
8351,2116,ACRU,30,339
13603,2116,LITU,30,144
16648,2116,QUMO4,20,76
7442,2117,PIVI2,50,435
15311,2117,QUAL,60,710
12798,2118,LITU,20,178
4726,2118,PITA,20,57
7079,2118,PIVI2,20,201
15231,2119,QUAL,80,2304
16869,2119,QURU,70,908
8770,2120,ACRU,20,586
9013,2120,ACRU,40,288
13252,2120,LITU,20,53
9704,2121,FAGR,10,12
10300,2122,LIST,100,1179
15704,2122,QUAL,60,1109
16386,2122,QUPH,40,365
14230,2123,LITU,60,572
7608,2123,PIVI2,50,171
13945,2124,LITU,70,756
8168,2125,ACRU,30,93
14235,2125,LITU,50,284
12895,2126,LITU,150,1175
16954,2126,QURU,30,225
15213,2127,QUAL,30,399
16485,2127,QUMO4,40,582
13872,2128,LITU,30,139
8911,2129,ACRU,20,88
9586,2129,CAGL8,40,400
15543,2129,QUAL,40,373
7593,2130,PIVI2,30,200
16445,2130,QUMO4,30,301
13881,2131,LITU,10,18
13518,2132,LITU,120,607
7470,2132,PIVI2,30,168
7353,2132,PIVI2,50,557
13763,2133,LITU,40,258
536,2133,PIST,30,122
9125,2134,ACRU,10,20
8391,2135,ACRU,20,67
8064,2135,ACRU,40,465
13646,2135,LITU,90,1433
526,2135,PIST,40,87
15904,2136,QUCO2,10,20
13892,2137,LITU,90,1515
8320,2138,ACRU,30,140
12921,2138,LITU,30,117
9557,2139,CAGL8,50,282
13164,2139,LITU,160,963
12841,2140,LITU,30,139
7834,2141,ACRU,10,25
12514,2141,LITU,20,64
7783,2142,ACRU,20,124
14860,2142,PRSE2,20,26
16474,2142,QUMO4,10,42
10950,2143,LIST,40,264
4776,2143,PITA,30,649
13539,2144,LITU,150,2142
14523,2144,OXAR,50,517
64,2145,PIEC,50,828
15120,2145,QUAL,20,93
9708,2146,FAGR,20,191
12216,2146,LIST,50,266
15248,2146,QUAL,30,2
7792,2147,ACRU,20,78
13913,2147,LITU,20,122
132,2147,PIEC,30,78
9192,2148,ACRU,30,66
13307,2148,LITU,60,845
6618,2149,PITA,10,452
12394,2150,LIST,10,20
6250,2150,PITA,20,46
6635,2151,PITA,30,623
16385,2151,QUPH,20,31
4795,2152,PITA,30,189
9129,2153,ACRU,30,172
4796,2153,PITA,20,77
16761,2154,QUMO4,10,23
11907,2155,LIST,10,29
4799,2155,PITA,30,92
6580,2156,PITA,30,571
6262,2156,PITA,40,390
11911,2157,LIST,30,66
6506,2157,PITA,40,116
4806,2158,PITA,120,3612
5536,2159,PITA,40,814
12420,2160,LIST,30,122
14757,2160,PRSE2,40,194
9506,2161,CAGL8,20,79
1529,2161,PITA,30,259
4811,2162,PITA,20,130
17176,2162,ULAL,10,31
10988,2163,LIST,30,139
4813,2163,PITA,30,285
7164,2163,PIVI2,20,95
4816,2164,PITA,30,264
4817,2164,PITA,40,1508
4818,2165,PITA,20,408
4819,2165,PITA,30,155
14026,2166,LITU,70,487
1541,2167,PITA,20,365
4822,2167,PITA,30,519
10996,2168,LIST,20,54
1543,2168,PITA,30,148
6892,2168,PIVI2,30,427
13831,2169,LITU,30,565
1546,2169,PITA,120,1539
13345,2170,LITU,40,298
14624,2170,OXAR,30,73
4828,2170,PITA,30,118
11003,2171,LIST,10,20
4831,2171,PITA,20,75
6818,2172,PIVI2,70,23
15537,2172,QUAL,40,797
13352,2173,LITU,20,52
9158,2174,ACRU,40,227
7064,2174,PIVI2,30,342
11869,2175,LIST,30,66
1558,2175,PITA,30,905
5569,2175,PITA,40,484
4841,2176,PITA,30,1200
1562,2176,PITA,50,944
8188,2177,ACRU,40,95
6870,2177,PIVI2,30,501
16804,2177,QUMO4,30,144
280,2178,PIEC,20,28
1567,2178,PITA,50,931
11994,2179,LIST,10,54
3755,2179,PITA,20,168
1570,2180,PITA,40,484
15072,2180,QUAL,50,562
10903,2181,LIST,30,104
1572,2181,PITA,30,149
11028,2182,LIST,20,350
4854,2182,PITA,10,205
1576,2183,PITA,20,413
11633,2184,LIST,30,170
13253,2184,LITU,50,585
10669,2185,LIST,20,308
1579,2185,PITA,40,217
3767,2185,PITA,50,644
11885,2186,LIST,40,108
13015,2186,LITU,40,172
14315,2187,LITU,150,1335
11039,2188,LIST,30,126
6366,2188,PITA,40,395
1587,2189,PITA,30,574
10433,2190,LIST,20,329
1588,2190,PITA,120,735
4870,2191,PITA,20,50
3778,2192,PITA,40,187
15046,2192,QUAL,30,168
14952,2192,QUAL,50,178
10683,2193,LIST,30,333
4874,2193,PITA,20,56
4875,2193,PITA,30,75
4877,2194,PITA,30,472
4878,2194,PITA,50,968
16095,2194,QUFA,20,216
17271,2194,ULAL,60,1036
10037,2195,LIST,20,581
11785,2195,LIST,40,310
4153,2195,PITA,50,1023
10696,2196,LIST,10,10
1604,2196,PITA,20,235
6344,2196,PITA,30,86
3794,2197,PITA,40,656
4888,2197,PITA,50,537
17187,2197,ULAL,20,82
10205,2198,LIST,40,159
16076,2198,QUFA,30,132
10700,2199,LIST,10,97
4892,2199,PITA,20,38
16033,2199,QUFA,30,112
11071,2200,LIST,20,49
5991,2200,PITA,20,52
5505,2200,PITA,30,142
1617,2200,PITA,60,1074
6442,2201,PITA,20,472
4900,2202,PITA,10,177
1621,2202,PITA,20,47
4902,2203,PITA,20,312
4903,2204,PITA,20,30
12417,2205,LIST,10,233
1624,2205,PITA,20,224
1626,2206,PITA,20,39
9066,2207,ACRU,20,254
10350,2207,LIST,20,50
12418,2207,LIST,30,131
4910,2208,PITA,20,56
4911,2208,PITA,30,128
4912,2209,PITA,20,280
9237,2210,ACRU,40,213
11085,2210,LIST,50,629
16238,2211,QUFA,20,71
9939,2212,JUNI,10,19
10357,2213,LIST,40,289
16274,2213,QUFA,10,82
11821,2214,LIST,40,472
6339,2214,PITA,40,293
12232,2215,LIST,40,246
6015,2215,PITA,40,1045
15222,2216,QUAL,50,565
16254,2216,QUFA,40,504
11097,2217,LIST,20,34
3832,2217,PITA,40,442
4927,2218,PITA,30,152
10613,2219,LIST,20,27
3835,2219,PITA,20,121
4930,2220,PITA,10,314
1651,2221,PITA,70,639
4932,2221,PITA,90,1194
4933,2222,PITA,20,259
9297,2223,ACRU,30,203
6313,2223,PITA,30,180
3843,2224,PITA,120,8494
11474,2225,LIST,10,34
6031,2225,PITA,30,236
8609,2226,ACRU,20,99
9262,2226,ACRU,40,117
9815,2226,FRPE,50,460
10750,2226,LIST,40,622
4580,2227,PITA,20,83
16062,2227,QUFA,10,20
11118,2228,LIST,20,89
13464,2228,LITU,30,54
10391,2229,LIST,40,108
12217,2230,LIST,140,945
13344,2230,LITU,150,1677
3857,2231,PITA,60,975
6788,2232,PIVI2,30,67
282,2233,PIEC,10,13
16814,2233,QUMO4,30,83
11492,2234,LIST,10,69
3861,2234,PITA,20,237
13474,2235,LITU,30,285
12865,2235,LITU,60,289
1676,2235,PITA,40,86
250,2236,PIEC,60,229
4596,2236,PITA,10,80
15795,2237,QUAL,40,2951
16785,2237,QUMO4,70,916
8512,2238,ACRU,10,51
15986,2238,QUCO2,30,18
8111,2239,ACRU,20,25
8031,2239,ACRU,40,121
3872,2239,PITA,30,143
6872,2239,PIVI2,40,232
10414,2240,LIST,30,101
46,2240,PIEC,30,86
5337,2241,PITA,10,21
16423,2241,QUPH,20,69
4609,2242,PITA,50,1406
10417,2243,LIST,140,781
15310,2243,QUAL,30,194
4976,2244,PITA,120,3054
3884,2245,PITA,80,1036
14704,2246,PLOC,40,248
10179,2247,LIST,10,78
13861,2247,LITU,30,234
9859,2248,FRPE,40,382
11521,2248,LIST,30,233
12012,2248,LIST,40,185
6079,2249,PITA,20,62
16172,2249,QUFA,20,2
4986,2250,PITA,20,258
10799,2251,LIST,10,29
5353,2251,PITA,10,168
8542,2252,ACRU,40,132
10555,2252,LIST,10,20
4627,2253,PITA,10,16
14939,2254,QUAL,10,15
244,2255,PIEC,30,123
7687,2255,PIVI2,50,444
15580,2256,QUAL,20,66
10314,2257,LIST,40,396
17025,2257,QUST,30,225
3905,2258,PITA,120,1212
12463,2259,LITU,100,856
13641,2259,LITU,110,823
1719,2259,PITA,120,5174
10811,2260,LIST,60,667
5002,2260,PITA,20,211
10448,2261,LIST,10,40
257,2261,PIEC,30,107
7983,2262,ACRU,20,68
12114,2262,LIST,10,34
1726,2262,PITA,20,57
10453,2263,LIST,10,13
3916,2263,PITA,20,34
10455,2264,LIST,10,10
140,2265,PIEC,30,106
3920,2265,PITA,20,193
3921,2265,PITA,30,204
9177,2266,ACRU,40,132
1735,2266,PITA,30,115
5017,2267,PITA,20,30
5628,2268,PITA,10,18
5020,2268,PITA,20,300
3927,2269,PITA,10,16
4658,2269,PITA,50,632
9143,2270,ACRU,40,323
10222,2270,LIST,20,185
10468,2271,LIST,50,232
10005,2272,LIST,30,125
5755,2272,PITA,20,70
3933,2272,PITA,40,801
8218,2273,ACRU,30,71
3935,2273,PITA,40,195
5029,2273,PITA,70,371
3937,2273,PITA,120,883
1752,2274,PITA,30,257
16328,2274,QUPH,20,20
7974,2275,ACRU,10,30
1754,2275,PITA,20,102
8585,2276,ACRU,30,188
3944,2276,PITA,20,118
13798,2277,LITU,50,338
3945,2277,PITA,20,342
14898,2277,PRSE2,20,196
16399,2278,QUPH,40,532
3949,2279,PITA,20,69
2858,2279,PITA,30,191
5045,2280,PITA,20,309
11090,2281,LIST,10,24
15751,2281,QUAL,30,260
2861,2282,PITA,10,81
10370,2283,LIST,30,243
5049,2283,PITA,40,370
12872,2284,LITU,20,18
16239,2284,QUFA,20,74
9543,2285,CAGL8,50,261
10251,2285,LIST,40,130
17242,2285,ULAL,30,228
5785,2286,PITA,30,377
14974,2286,QUAL,30,175
10499,2287,LIST,20,29
16164,2287,QUFA,20,148
13572,2288,LITU,30,122
5790,2289,PITA,10,38
1781,2289,PITA,20,30
3969,2290,PITA,10,51
1783,2291,PITA,30,171
8738,2292,ACRU,20,67
10388,2292,LIST,50,595
3971,2292,PITA,20,164
5067,2293,PITA,10,33
5434,2293,PITA,20,120
11605,2294,LIST,40,254
17060,2294,QUST,40,604
3978,2295,PITA,40,130
3979,2295,PITA,50,1144
3980,2295,PITA,120,2369
1794,2296,PITA,10,7
8302,2297,ACRU,20,339
10521,2297,LIST,20,41
5807,2297,PITA,30,482
8385,2298,ACRU,10,44
10238,2298,LIST,20,52
10072,2299,LIST,20,350
16415,2299,QUPH,30,209
9314,2300,ACRU,50,322
9366,2301,ACRU,30,114
10893,2301,LIST,10,13
3990,2301,PITA,20,100
11264,2302,LIST,10,47
6533,2302,PITA,30,136
5088,2302,PITA,50,375
12878,2303,LITU,30,140
3996,2303,PITA,10,38
14743,2303,PRSE2,20,31
5701,2304,PITA,20,223
15043,2304,QUAL,50,524
1814,2305,PITA,30,387
17191,2305,ULAL,10,31
10904,2306,LIST,40,224
12504,2306,LITU,150,1199
2912,2307,PITA,160,1234
16926,2307,QURU,40,524
4007,2308,PITA,10,108
5102,2308,PITA,30,102
1822,2309,PITA,30,226
2917,2309,PITA,40,432
7965,2310,ACRU,20,295
4011,2310,PITA,120,919
14895,2311,PRSE2,10,10
13989,2312,LITU,30,182
9712,2313,FAGR,10,12
8415,2314,ACRU,50,1249
12570,2314,LITU,40,478
9660,2315,CATO6,50,735
7463,2315,PIVI2,40,931
13266,2316,LITU,30,86
15011,2317,QUAL,30,182
7696,2318,PIVI2,30,86
16598,2318,QUMO4,50,377
9563,2319,CAGL8,40,261
13998,2319,LITU,150,2911
9605,2320,CATO6,40,92
15338,2320,QUAL,120,5580
8384,2321,ACRU,20,339
12661,2322,LITU,30,136
12665,2323,LITU,150,3048
7475,2323,PIVI2,70,594
7478,2324,PIVI2,20,35
15989,2324,QUCO2,20,251
14216,2325,LITU,50,466
6223,2326,PITA,20,41
8440,2327,ACRU,30,413
7481,2327,PIVI2,40,403
15229,2327,QUAL,50,1350
12594,2328,LITU,10,28
12555,2328,LITU,50,278
5498,2328,PITA,30,273
1853,2328,PITA,40,450
6699,2328,PIVI2,30,168
7794,2329,ACRU,40,462
12483,2329,LITU,150,1126
6730,2330,PIVI2,10,21
13900,2331,LITU,40,258
14525,2331,OXAR,20,81
15115,2331,QUAL,50,504
7809,2332,ACRU,50,510
9514,2332,CAGL8,60,605
8087,2333,ACRU,10,30
6720,2333,PIVI2,30,168
6931,2333,PIVI2,40,139
16022,2333,QUFA,20,163
7501,2334,PIVI2,30,168
8821,2335,ACRU,20,30
14035,2335,LITU,20,210
9150,2336,ACRU,30,69
9632,2336,CATO6,50,430
15820,2336,QUAL,10,93
1875,2337,PITA,10,70
1876,2337,PITA,20,475
13916,2338,LITU,30,236
14631,2338,OXAR,20,134
15690,2339,QUAL,30,177
16796,2339,QUMO4,20,48
9355,2340,ACRU,60,663
430,2340,PIEC,50,854
14356,2341,LITU,10,79
1883,2341,PITA,10,15
7514,2342,PIVI2,30,235
5166,2343,PITA,40,521
17164,2343,QUVE,30,310
14648,2344,OXAR,20,98
16569,2344,QUMO4,40,1872
9291,2345,ACRU,10,20
7037,2345,PIVI2,30,160
15908,2345,QUCO2,20,130
9739,2346,FRAM2,20,50
5173,2346,PITA,30,682
6701,2346,PIVI2,30,185
9130,2347,ACRU,10,20
1896,2347,PITA,30,273
14570,2348,OXAR,30,139
16768,2348,QUMO4,30,1045
8849,2349,ACRU,30,178
14423,2349,LITU,150,1955
9265,2350,ACRU,30,618
14024,2350,LITU,30,380
7169,2350,PIVI2,40,378
15567,2351,QUAL,20,213
15864,2351,QUCO2,30,264
8858,2352,ACRU,10,15
16838,2352,QURU,10,16
9271,2353,ACRU,10,25
13951,2353,LITU,150,1597
11731,2354,LIST,10,69
11729,2354,LIST,20,87
17100,2354,QUST,30,193
12737,2355,LITU,150,2965
11977,2356,LIST,20,65
5195,2356,PITA,20,142
16397,2356,QUPH,20,216
13594,2357,LITU,60,492
15541,2357,QUAL,30,309
9312,2358,ACRU,60,363
6943,2358,PIVI2,30,65
4109,2359,PITA,20,70
9539,2360,CAGL8,40,149
10651,2360,LIST,10,20
1923,2360,PITA,20,184
1924,2360,PITA,30,213
8755,2361,ACRU,20,37
7195,2361,PIVI2,20,142
16603,2361,QUMO4,20,542
10898,2362,LIST,10,16
14753,2362,PRSE2,10,7
8070,2363,ACRU,20,99
12078,2363,LIST,10,16
17116,2363,QUVE,20,43
9132,2364,ACRU,30,618
8404,2364,ACRU,40,90
7566,2364,PIVI2,50,703
4125,2365,PITA,20,129
15197,2365,QUAL,10,25
4127,2366,PITA,20,472
16152,2366,QUFA,40,543
4858,2367,PITA,40,480
12124,2368,LIST,30,83
14064,2368,LITU,20,79
17206,2368,ULAL,10,65
12890,2369,LITU,90,690
7730,2369,PIVI2,90,681
11035,2370,LIST,40,562
12445,2370,LITU,20,228
7091,2370,PIVI2,30,91
7764,2371,ACRU,50,510
10677,2371,LIST,30,132
10081,2371,LIST,60,697
114,2372,PIEC,50,663
7222,2372,PIVI2,40,459
9957,2373,LIST,40,248
1956,2373,PITA,30,507
13391,2374,LITU,40,113
13759,2374,LITU,70,706
7226,2374,PIVI2,70,630
11538,2375,LIST,40,194
12910,2375,LITU,40,274
4152,2376,PITA,30,152
9519,2377,CAGL8,60,423
12462,2377,LITU,20,108
14936,2378,QUAL,30,271
15468,2379,QUAL,140,8309
15003,2380,QUAL,30,198
10045,2381,LIST,40,329
12461,2381,LITU,40,305
1971,2382,PITA,50,282
16944,2382,QURU,30,225
8929,2383,ACRU,20,99
1973,2383,PITA,30,54
10049,2384,LIST,30,196
4162,2384,PITA,40,719
16116,2384,QUFA,20,693
11799,2385,LIST,40,264
15483,2385,QUAL,50,609
4167,2386,PITA,10,48
1981,2387,PITA,10,7
15282,2388,QUAL,10,38
11438,2389,LIST,20,41
5263,2389,PITA,10,37
6359,2389,PITA,20,172
6118,2390,PITA,20,144
4174,2390,PITA,30,273
13664,2391,LITU,30,93
5268,2391,PITA,120,2078
5270,2392,PITA,20,144
1991,2392,PITA,30,273
3086,2392,PITA,40,1007
15247,2392,QUAL,30,95
12421,2393,LIST,30,129
901,2393,PITA,20,144
5276,2393,PITA,30,145
13673,2394,LITU,70,736
1997,2394,PITA,10,70
6009,2395,PITA,20,50
6944,2395,PIVI2,30,238
6336,2396,PITA,10,70
6377,2396,PITA,20,291
4190,2396,PITA,30,263
7271,2396,PIVI2,20,356
4193,2397,PITA,20,144
6632,2397,PITA,30,202
16428,2397,QUPH,20,106
8961,2398,ACRU,30,71
14376,2398,LITU,80,1786
2010,2399,PITA,20,347
2011,2399,PITA,30,274
5292,2400,PITA,10,7
9211,2401,ACRU,60,490
6347,2401,PITA,30,72
2014,2401,PITA,50,429
9213,2402,ACRU,30,111
13451,2402,LITU,30,216
6474,2402,PITA,20,306
5298,2402,PITA,30,236
4207,2403,PITA,30,533
5301,2404,PITA,30,94
15279,2404,QUAL,30,194
16094,2404,QUFA,40,235
5549,2405,PITA,20,144
14149,2406,LITU,30,66
13460,2406,LITU,40,305
4212,2406,PITA,20,111
2028,2407,PITA,120,4821
4945,2408,PITA,30,801
10754,2409,LIST,10,54
12095,2409,LIST,40,413
5676,2409,PITA,40,756
14074,2410,LITU,50,1191
14156,2411,LITU,40,174
5315,2411,PITA,30,194
2036,2412,PITA,20,453
6737,2412,PIVI2,20,103
8991,2413,ACRU,30,111
10154,2413,LIST,40,182
4226,2413,PITA,40,230
8916,2414,ACRU,40,147
4228,2414,PITA,90,1181
14452,2415,NYSY,10,191
4230,2415,PITA,40,889
6379,2415,PITA,50,754
15670,2416,QUAL,10,15
13720,2417,LITU,20,350
13118,2417,LITU,30,97
15103,2418,QUAL,40,319
16683,2418,QUMO4,40,384
12713,2419,LITU,10,18
6306,2419,PITA,10,13
9725,2420,FRAM2,50,828
13357,2421,LITU,10,27
6789,2421,PIVI2,40,192
14928,2422,PRSE2,40,260
16751,2422,QUMO4,40,893
12572,2423,LITU,20,46
3881,2423,PITA,10,129
6879,2423,PIVI2,10,10
7328,2423,PIVI2,20,103
13131,2424,LITU,20,80
4249,2424,PITA,20,216
8286,2425,ACRU,40,348
7002,2425,PIVI2,30,451
12456,2426,LITU,40,94
14554,2426,OXAR,20,51
13254,2427,LITU,40,160
4984,2427,PITA,30,273
5350,2427,PITA,40,470
9105,2428,ACRU,10,15
5351,2428,PITA,30,768
4,2429,JUVI,10,11
105,2429,PIEC,40,838
4991,2429,PITA,30,273
15208,2429,QUAL,30,348
6977,2430,PIVI2,20,71
10315,2431,LIST,20,54
2078,2431,PITA,20,143
17321,2431,ULAM,20,103
10440,2432,LIST,30,75
12467,2432,LITU,40,234
14489,2432,NYSY,10,18
5364,2433,PITA,30,405
5611,2433,PITA,40,345
5733,2434,PITA,10,160
4274,2434,PITA,20,196
8021,2435,ACRU,20,124
11178,2435,LIST,10,119
11542,2435,LIST,20,46
5373,2436,PITA,50,327
4279,2436,PITA,70,610
15903,2436,QUCO2,30,153
9173,2437,ACRU,50,686
5374,2437,PITA,50,597
16325,2437,QUPH,40,346
4284,2438,PITA,30,649
14817,2438,PRSE2,20,50
5380,2439,PITA,20,114
7044,2439,PIVI2,20,143
8201,2440,ACRU,20,88
1008,2440,PITA,30,273
8204,2441,ACRU,50,578
13172,2441,LITU,20,210
15200,2442,QUAL,20,131
16106,2442,QUFA,10,39
7011,2443,PIVI2,30,168
15076,2443,QUAL,20,131
9728,2444,FRAM2,120,1200
17301,2444,ULAM,30,149
5879,2445,PITA,50,546
4299,2445,PITA,60,520
15009,2445,QUAL,40,238
13182,2446,LITU,150,3299
16928,2446,QURU,30,199
12655,2447,LITU,70,1121
6748,2447,PIVI2,90,873
6492,2448,PITA,20,73
6372,2448,PITA,70,866
6704,2448,PIVI2,20,103
7389,2448,PIVI2,30,100
12265,2449,LIST,10,16
13191,2449,LITU,10,68
2122,2449,PITA,20,70
11942,2450,LIST,30,157
7393,2450,PIVI2,40,244
15729,2450,QUAL,10,31
14415,2451,LITU,150,2682
15696,2451,QUAL,140,3756
11220,2452,LIST,50,388
6575,2452,PITA,40,357
5047,2452,PITA,50,467
12953,2453,LITU,10,27
12716,2453,LITU,30,111
4321,2453,PITA,20,127
2134,2453,PITA,30,199
5053,2454,PITA,40,1066
3232,2454,PITA,120,1284
4326,2455,PITA,10,50
14422,2456,LITU,40,157
2140,2456,PITA,40,282
6355,2456,PITA,60,514
2143,2457,PITA,30,222
15889,2457,QUCO2,20,429
2145,2458,PITA,20,51
2146,2458,PITA,30,252
2147,2459,PITA,20,157
15682,2459,QUAL,40,245
10265,2460,LIST,10,31
10002,2460,LIST,30,120
12728,2460,LITU,10,14
13218,2460,LITU,30,183
5433,2461,PITA,10,30
7823,2462,ACRU,20,99
4341,2462,PITA,10,25
5436,2463,PITA,20,144
2157,2463,PITA,30,226
17205,2463,ULAL,10,24
12862,2464,LITU,30,333
5805,2464,PITA,30,202
10111,2465,LIST,30,161
7549,2465,PIVI2,30,376
3257,2466,PITA,20,133
7432,2466,PIVI2,20,31
9775,2467,FRPE,20,25
6176,2467,PITA,20,362
17103,2467,QUVE,10,82
15549,2468,QUAL,20,108
7436,2469,PIVI2,30,168
15972,2469,QUCO2,10,15
5452,2470,PITA,20,109
16527,2470,QUMO4,20,72
7645,2471,PIVI2,30,140
15314,2471,QUAL,10,15
8034,2472,ACRU,30,151
9682,2472,FAGR,10,37
13123,2472,LITU,40,239
11268,2473,LIST,10,31
6311,2473,PITA,30,273
4366,2473,PITA,40,450
10663,2474,LIST,30,555
5461,2474,PITA,10,29
3277,2474,PITA,40,529
15992,2474,QUFA,20,70
12450,2475,LITU,60,285
6746,2475,PIVI2,20,53
10671,2476,LIST,50,354
6968,2476,PIVI2,90,834
12893,2477,LITU,20,39
4376,2477,PITA,30,873
7662,2478,PIVI2,40,713
15697,2478,QUAL,50,615
9630,2479,CATO6,40,143
13990,2479,LITU,10,27
2193,2479,PITA,30,273
10920,2480,LIST,10,16
2196,2480,PITA,40,370
14118,2481,LITU,150,4265
11531,2482,LIST,80,501
2199,2482,PITA,120,1890
13635,2483,LITU,30,139
2201,2483,PITA,10,7
2202,2483,PITA,50,597
11904,2484,LIST,40,247
13152,2484,LITU,40,239
2206,2485,PITA,20,56
2207,2485,PITA,30,288
13520,2486,LITU,20,48
13155,2486,LITU,30,101
2208,2486,PITA,30,125
6466,2487,PITA,30,308
15591,2487,QUAL,10,131
5129,2488,PITA,40,906
3308,2488,PITA,50,549
14912,2488,PRSE2,40,241
2216,2489,PITA,10,70
9920,2490,JUNI,20,69
8151,2491,ACRU,10,15
12592,2491,LITU,30,81
15113,2492,QUAL,10,15
5137,2493,PITA,10,29
5502,2493,PITA,20,69
8000,2494,ACRU,20,88
7248,2494,PIVI2,10,201
13662,2495,LITU,30,101
7412,2495,PIVI2,30,39
8453,2496,ACRU,30,152
8210,2496,ACRU,40,34
13298,2496,LITU,50,37
5510,2497,PITA,20,144
4418,2497,PITA,30,394
6768,2497,PIVI2,20,103
10119,2498,LIST,40,216
2233,2498,PITA,20,220
2235,2499,PITA,10,20
15956,2499,QUCO2,10,46
6491,2500,PITA,20,64
5884,2500,PITA,30,199
7632,2500,PIVI2,20,103
7386,2500,PIVI2,30,93
15771,2500,QUAL,20,25
5158,2501,PITA,10,220
15797,2501,QUAL,40,843
5524,2502,PITA,30,273
7638,2502,PIVI2,30,168
9249,2503,ACRU,30,86
7513,2503,PIVI2,30,303
16273,2503,QUFA,40,277
14318,2504,LITU,40,392
403,2504,PIEC,40,216
5167,2505,PITA,10,7
7400,2505,PIVI2,20,142
9080,2506,ACRU,30,149
9444,2506,BENI,30,166
10978,2507,LIST,10,47
5171,2507,PITA,40,465
13935,2508,LITU,130,1003
16916,2508,QURU,40,337
11349,2509,LIST,10,10
2259,2509,PITA,20,144
4447,2509,PITA,30,270
12244,2510,LIST,20,50
10986,2510,LIST,30,130
13087,2510,LITU,70,861
8243,2511,ACRU,20,37
11719,2511,LIST,20,108
9303,2512,ACRU,40,22
15730,2512,QUAL,80,2477
9831,2513,FRPE,30,379
12851,2513,LITU,20,46
5428,2513,PITA,30,722
8377,2514,ACRU,60,1927
5431,2514,PITA,10,33
4460,2514,PITA,20,36
14277,2515,LITU,10,33
14075,2515,LITU,20,89
6246,2515,PITA,20,144
6494,2516,PITA,30,726
17138,2516,QUVE,20,18
12333,2517,LIST,60,2834
9238,2518,ACRU,10,27
2281,2518,PITA,20,144
5563,2518,PITA,30,587
13716,2519,LITU,80,509
533,2519,PIST,30,60
9635,2520,CATO6,40,108
13599,2520,LITU,30,111
14602,2520,OXAR,10,69
4476,2521,PITA,10,24
6787,2521,PIVI2,10,31
6864,2522,PIVI2,30,145
16809,2522,QUMO4,30,250
476,2523,PIST,50,745
16756,2523,QUMO4,30,502
7441,2524,PIVI2,30,185
12995,2525,LITU,150,1563
15318,2525,QUAL,30,100
495,2526,PIST,130,6753
9133,2527,ACRU,30,30
14101,2527,LITU,150,8796
173,2528,PIEC,30,71
14102,2529,LITU,90,1599
13978,2529,LITU,100,1317
13860,2530,LITU,40,117
16873,2531,QURU,30,401
13007,2532,LITU,150,3071
9343,2533,ACRU,50,692
14380,2533,LITU,30,115
7414,2534,PIVI2,30,119
13376,2535,LITU,20,328
14582,2535,OXAR,40,473
